CompanyName,JobTitle,JobDesc,URL
HelloFresh,Data Engineer,"[['', 'Create new data pipelines to enable new analysis on our database', 'Work on data quality and database efficiency', 'Work really closely with the business to fully understand their needs', 'Grow your technical and soft skills', ''], ['', 'Analytical mindset – able to get insights and decision-making KPI out of raw data', 'Strong communication skills – pass insights to the teams that take action', 'Strong knowledge in SQL and Python', 'Worked with visualization tools before (ideally Tableau)', ''], ['', 'Excited to work in a fast-paced and innovative environment', 'Proactive, take ownership of your work and think beyond the scope of a given assignment', 'Pedagogue and patient, you have excellent interpersonal and communication skills with both technical and non-technical individuals', 'Autonomous', ''], ['', 'A position designed with room for evolution', 'Working with a fun, energetic and supportive team', 'Heavily discounted HelloFresh boxes', '']]",https://indeed.com/rc/clk?jk=25dff931dc3a9387&fccid=d945bab513bef0db&vjs=3
Spin,Data Analyst - Australia,"[['', 'Set business metrics that measure the health of our business and product', 'Collaborate with product, engineering, finance, business and operations teams to translate business insights into decisions and actions', 'Find opportunities for growth and efficiency', 'Design and analyze experiments', 'Develop dashboards and frameworks to monitor business and product performance', ''], ['', 'Degree in a quantitative field like statistics, economics, engineering, or applied math preferred', 'Minimum of 3 years of relevant experience in data science or analytics role', 'Proficient in SQL', 'Experience in R or Python and data science and visualization libraries', 'Strong oral and written communication skills, and ability to collaborate with cross-functional partners to build the business', '']]",https://indeed.com/rc/clk?jk=ba1f73f2efba780e&fccid=50e11ec18861c55b&vjs=3
HelloFresh,Junior Growth Marketer,"[['', 'Work across a variety of digital channels (Facebook, Instagram, Google, Youtube) and focus on growing and optimising these channels.', 'Manage local agency partners in Australia and New Zealand.', 'Willingness to learn on the job, dynamic, proactive, self-starter and adaptable', 'Propose improvement ideas, tests and new channels based on local insights you will have dug through analysis and reading up on the latest tech insights.', 'Improve our search ranking by managing our SEO campaigns.', 'Support the Sr. Online Marketing Manager in various campaigns, to help take our online growth to the next stage!', ''], ['', 'Willingness to learn on the job, dynamic, proactive, self-starter and adaptable', 'Passionate about HelloFresh, performance marketing and being part of an extremely fast-paced business', 'Ideally 2+ years of experience in Growth Marketing, Consulting, eCommerce or Business Dev.', 'Stakeholder and project management skills', 'A background in online marketing (Google Analytics and funnel optimisation/CRO) is a strong plus', 'Data-driven with strong knowledge of Excel (SQL is a big plus!)', 'Track record of delivering targets and KPIs in a fast paced environment, ideally also managing a budget.', ''], ['', 'The opportunity to get into one of the fasted growing food businesses in Australia', 'Heavily discounted HelloFresh boxes', 'Freedom to realise your ideas to create effective solutions', 'Competitive compensation and plenty of room for personal growth', 'Great international exposure and team atmosphere', '']]",https://indeed.com/rc/clk?jk=04a744bb57553abb&fccid=d945bab513bef0db&vjs=3
N/A,Junior Growth Marketer,[],https://indeed.com/rc/clk?jk=10e2ff4f1c4f7e43&fccid=6f3a7d8a39e5e73b&vjs=3
Woolworths Supermarkets,Senior Data Developer,"[['Design, construct, install, test and maintain scalable database/datamart solutions and analytic tools/apps for our team', 'Transition datasets from legacy products and external data sources to our Google Cloud Platform', 'Oversee implementation in the team of new technologies and software engineering tools', 'Develop data-set processes for data modeling, mining and production', 'Perform collection, cleansing, merging and management of data from various sources across the business', 'Ensure systems meet business requirements and enterprise practices', 'Build and maintain new data structures and design data processing systems', 'Engage with IT engineers from Information management, Integration, Enterprise Architecture, Data Modelling and Infrastructure as well as engaging similar functions in data partners and agencies.', 'Incorporate security, compliance and reliability in data processes and structures', 'Support and drive the development of great team dynamics', ''], ['Have a minimum of 5 years working experience as data migration/transformation/integration specialist', 'Hands on experience working with Cloud Technologies', 'Strong hands on ETL experience and an expert with SQL', 'Experience with programing languages such as Python', 'Have a technical bias with business awareness', 'Have a passion for finding solutions to complex analytical problems', 'Demonstrated capability ensuring end-to-end solution designs meet the needs of the client, provide for a quality technical solution, and comply with architectural directions and enterprise standards', 'Be a self motivator that has an end-to-end skill set, with a strong technical background as well as customer-centric approach', '']]",https://indeed.com/rc/clk?jk=a1fb801553f65627&fccid=4fa27cf74ed20337&vjs=3
SugarCRM,"Support Specialist SYDNEY, AUSTRALIACX – TECHNICAL SUPPORT","[[""Create 'customers for life’ by delivering world-class support to our customers and partners"", 'Be responsive, professional, and proactive in all interactions', 'Ensure all incoming requests for support via phone, email,  support portal are appropriately tracked and triaged', 'Troubleshoot and resolve installation, implementation, and production issues', 'Continuously learn about Sugar products, core technologies, and troubleshooting methodologies', 'Share your knowledge, experience, and best practices with the Support department', 'Work cohesively with other departments to ensure the customer’s voice is heard throughout the company', 'Document known solutions for internal collaboration and public consumption'], ['', '1+ years in a technical, customer facing role', 'Must be knowledgeable in SQL', 'Must be fast learning and quick thinking', 'Must work well in a team environment'], ['', 'Linux preferred', 'Linux-Apache-MySQL-PHP stack experience preferred', 'PHP strongly preferred', 'Experience with SugarCRM or other CRM/CX platforms strongly desired', 'Experience with SaaS applications strongly desired', 'Experience with developing  executing email marketing campaigns and/or Marketing Automation tools', 'Experience with command-line interfaces', 'Experience with web technology stacks', 'Knowledgeable in a server-side scripting language']]",https://indeed.com/rc/clk?jk=904a0f7c966034df&fccid=71f87069730d5076&vjs=3
N/A,"Support Specialist SYDNEY, AUSTRALIACX – TECHNICAL SUPPORT",[],https://indeed.com/rc/clk?jk=4407565df2287c14&fccid=dd616958bd9ddc12&vjs=3
Apple,Information Security Engineer,"[['', 'Self-Starter and okay with working remotely and supporting a global team', 'Ability to track and lead numerous parallel activities', 'Passionate about keeping our customers data safe', 'Good English communication skills', 'Driven to automate and improve continuously', 'Familiarity with common security vulnerabilities and the ability to judge their severity and impact to the business', 'High standard of ethics', 'Excellent knowledge of large-scale security solutions integration', 'Knowledge of the security research community is a strong plus', 'Demonstrable understanding of network topology IPV6', 'Very good understanding of vulnerability scanning tools', 'Skills and Experience with either Python, Perl, Shell Scripting', 'Experience in configuring CI processes', 'Experience with SQL and Linux', 'Experience on Web Services', 'Experience implementing solutions in the cloud', 'Experience with big data', 'Experience in implementing code quality scanning and reporting using tools like Jenkins, Sonar, Appscan or Fortify a plus', 'Requirement for on-call rotation, which includes weekends', 'International travel will be occasionally required'], ['5+ years’ experience Information Security Engineering experience7+ years’ Unix/Linux systems engineering background']]",https://indeed.com/rc/clk?jk=9f482770d1299816&fccid=c1099851e9794854&vjs=3
N/A,Information Security Engineer,[],https://indeed.com/rc/clk?jk=a87fa521965c5860&fccid=fead3b504b3fa2f9&vjs=3
Foresight Group,Business Analyst - Sydney,"[['', 'Primary responsibility for financial models and running valuation analysis;', 'Market research and competitor analysis;', 'Support in drafting board papers, investment approval papers and company secretarial documents;', 'Support to senior team members in deal execution, including assisting in due diligence and preparing investment papers;', 'Support to senior team members in reviewing new investment opportunities and drafting offer letters;', 'Support senior team members on fundraising initiatives and researching new strategies.', ''], ['', 'Strong modelling skills;', 'Top tier professionalism;', 'Proficient in word, excel and powerpoint;', 'Excellent communication (written and verbal);', 'Analytical with attention to detail;', 'Able to work effectively in a team.', ''], ['', '1 to 4 years of experience;', 'Professional qualification;', 'Valuations, investment banking, consultancy, project finance or equity investment background.']]",https://indeed.com/rc/clk?jk=71e1355335910938&fccid=d7b93542f4b690f4&vjs=3
N/A,Business Analyst - Sydney,[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DYPgD8Hx-8BDNzkwsgZX-rz3Oa_I8XTEoEKCSDnvy1JD5LB6TgpSPeeDjg8dkuvSAomJKXOZZcd7R_JY8LUfD_qVP5PScjgRvZ-3lR5RR3_x4wij8_e8D3iLouGULixnoDyXEthaIteWccHUe_jvDkb_AdZRSuXi8n4oFxb15W23r4i_dJjoIODjCwhEY2Dd7C1xI5nKEqHH0Tqbjro5x4Bgj2rKuSPmfER10Vhn60ey7Em_VEyA6kUJvslLhUUgkD3-H0dnJ5-HQOlY8epeN0Z1WkBIqlHCptOlPjssnrtWeK0CM1OAg-Jn_kmCkJkdgZEHSfaZ091P4ef6xPSGEpojBNucYzDDghndWcI8G-GNru6Hy6z3aFDVpN7JMyaifQKh1AmajXtFQxW5LP_9vmMiuGVTUvLL25MkrTpDH3rcZmcWi9MZuYfBi1sPV2_vE=&p=14&fvj=1&vjs=3
Genworth,Business Analyst,"[['', 'Translate business requirements into clear and measurable outcomes', 'Provide detailed analysis and advice for business solutions, systems and process change across the business using relevant data', 'Assist in the remediation of data quality issues and identifying policy, system and procedural improvements', 'Supporting the maintenance of the appropriate data and information across the portfolio', 'Support the creation of business analysis and presenting insights to key stakeholders (including Senior Leadership Team, Customer and Regulator)', 'Help running effective scrums using AGILE framework', 'Organising and facilitating workshops to identify, analyse, interpret and document business functional and non-functional requirements using established methodologies', 'Working with project sponsors, owners and stakeholders to develop robust and quality concept papers and business cases, with the inclusion of cost and benefits analysis', 'Communicating progress and status using standard tools, templates and practices', 'Enhancing business analysis capabilities across the business through mentoring, training and enhancing templates, tools and processes', 'Support the Business Intelligence Manager and senior business analyst in ensuring all system problems and risk issues are communicated to the relevant parties and that permanent solutions are identified and executed', 'Support the Business Intelligence Manager to influence, collaborate and build consensus with stakeholders to arrive at decisions'], ['', 'At least 2-3 years’ experience in the financial services, preferably banking and finance, with strong understanding of integrations between traditional backend systems and digital touchpoints', 'Minimum of a Bachelor’s degree (Business, Statistics or IT preferred)', 'Demonstrated knowledge of technology design processes, reporting and analytics, including technology architecture mapping', 'Proficient in MS Office, including Excel, Word, PowerPoint, Tableau, Visio and Project', 'Strong interpersonal skills with proven ability to collaborate and influence internally / external customers', 'Demonstrable awareness of risk management and control', 'Highly numerate / data literate with strong analytical / problem-solving skills', 'Experience in working in a high-paced, customer focussed environment', 'Ability to manage multiple priorities, whilst delivering quality outcomes to deadline', 'Consistently demonstrate a positive, enthusiastic attitude, and take the initiative to overcome obstacles', 'Attention to detail and the ability to work independently with minimal supervision while being part of a high performing team', 'Excellent interpersonal and communication skills with proven ability to effectively communicate with stakeholders and colleagues at various levels of seniority', 'Excellent organisational and analytical skills, balanced with the ability to be practical and find solutions', 'Strong written communication skills with the ability to communicate clearly and concisely', 'Self-confidence, with the ability to both facilitate workshops and present materials']]",https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DveHtaohNZTTr4NJ6iQ6LvBAugsddynFItxJfHbw6F-O3gQvnLG9-eGsy0TvdastRnJ3Fn4V5zA-9Bd4DI49h9ve_z1hG106c97AnuiUgTEfeU_pf0UFlLtC9ngwuSDbjHXCgsEnSrHy9JMP_-3Z5hzJsED2rxKH1-0-3CoENjoqsqAdRQluD3ssVPeTBT7D5E3dSprVKfQTHa39qX926jDMUUunik9BoqkwsT87UDSswnmNJ35Fh9i_13C8eb5ZsnhZg4WRUnNltcHuFVpypy38cEpTyh3ZZq-Vrb1kpQa3o2Do5B1N7U4fLuBpVdNygIY9YBz8dFE9QADf5PYol0s37d0JRGImtUYpND-3bRaGQdzBkO-UfKhyF6vHEAIqZzsd0Vpi8IfEBhtjfoofnNHrVEY2-pk618LXxpfzonsQ==&p=18&fvj=0&vjs=3
N/A,Business Analyst,[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnwP2sktNV45-ehwthAeqHvE55G9Vkk_7FBtcset_IP8SJDyUBdqoeQZk-T8kQJasty05BeTTu6UnJ9B29_I9w8XUXsOQKQdF8nXrGb0KkaBGojAwwoxWuSzKpL-J2lstzj0cmAKHRoyCyqNwS1T3I3pLE-k2gPMG6uqayn9VYSql3N19Evh2Br123j9CCJdl43LCxC3oBHMcCCDpgxDyQQb3lIU769RzPC_H3WLrdF6_gSzTtUHVA2Trq9jBC4LNm9HjOm7zWUYhNfUOHOknvxb3JCp6z1S7qfqgufUX6-vUN8_31aHC6xBR2k7gGn0feoDVY9DweiPu5JXHR4I7aHap0-5AK9pL7Y_cu8Cbno8IglOpckpNql9EFCwspCbNeBO2FUxR71UFIcIu69zdYVwafWelmdhNva2AVrnmzWXKM7ZANH7Bczrw8ClVLQyNwaidRLSDo2A==&p=0&fvj=1&vjs=3
Woolworths Supermarkets,Finance Business Analyst,"[['Utilise your commercial and business partnering skills in a dynamic role and be apart of a close knit team', 'Join one of Australia’s leading retail groups, and enjoy the opportunity to grow and make a positive difference.', 'Based in our Bella Vista office with excellent facilities and employee benefits', ''], ['Partnering with Simpler for Stores Agile project teams to provide financial guidance and insight on end-to-end benefits  cost', 'Working across the business in order to provide analytics and modelling of end to end streams of work, with significant engagement of various stakeholders, both finance and non-finance', 'Supporting the project teams to accurately forecast future benefits, store roll out plans and cost for monthly/24 month rolling outlooks, budgeting and strategic planning purposes', 'Provide robust analysis of key process improvements to aid in the identification of opportunities and risks', 'Partnering with stakeholders to develop workable action plans in relation to adverse trends', 'Partnering with the project team to develop  implement robust strategic capital initiatives that are simpler for stores and better for our customers', 'Providing clear methodology  reporting for measurement and tracking of project costs, capital spend and benefits realisation', 'Presenting financial information, modelling  analytics to Senior stakeholders (both financial  non financial) and Steering committees', 'Identify and implement opportunities that improve processes across the Food Group Finance team', ''], ['CA/CPA Qualification preferred', 'Previous experience in a Finance Business Analyst role', 'Data analysis and modelling skills to analyse and summarise high volumes of data', 'The ability to work across multiple projects and be able to manage changing priorities', '']]",https://indeed.com/rc/clk?jk=31a11a2f660a81c3&fccid=4fa27cf74ed20337&vjs=3
Robert Half Australia,Database Developer,[],https://indeed.com/rc/clk?jk=542624ee5597d80e&fccid=bc2f0862932e35da&vjs=3
HelloFresh,Data Analyst,"[['', 'Provide analytics on a variety of growth and marketing topics, including customer acquisition, marketing mix, retention and monetisation.', 'Improve our analytics capability: identify inefficiencies and gaps within our analytics process and work to streamline and improve the way the team operates.', 'Exemplify best practice: develop processes, analysis methodologies and dashboards to increase efficiency and consistency within the wider growth functions.', 'Enable data-driveness for better decisions making: create innovative solutions that enable colleagues to easily track, report and identify trends and opportunities.', 'Identify growth opportunities: analyse business performance to identify opportunities to invest marketing budget more efficiently.', ''], ['', 'Excellent analytical skills, including working with large data sets', 'Excellent knowledge of Google Sheets/Excel, SQL (Tableau is a plus)', 'Working knowledge of Python (or R) and a willingness to become an expert', 'Strong organisational skills with a proven ability to manage multiple projects and deadlines', 'An aspiration to drive optimal decision making and maximum productivity', 'A logical way of working and high attention to detail', 'The ability to document findings in a clear and concise way, and present them to key stakeholders', 'An analytical degree, experience in analytics, finance or accounting is a plus', 'Passion for HelloFresh and the desire to be part of an extremely fast-paced business', ''], ['', 'Heavily discounted HelloFresh boxes', 'High level of responsibility from day one', 'A position designed with room for evolution', 'Working with a fun, energetic and supportive team', '']]",https://indeed.com/rc/clk?jk=ae4905661ffaa68f&fccid=d945bab513bef0db&vjs=3
N/A,Data Analyst,[],https://indeed.com/rc/clk?jk=8a038214fb549bd0&fccid=e16211e0013c0ecd&vjs=3
Greenpeace Australia Pacific,Software Engineer (6 Month Contract),"[['facebook', 'Twitter', 'Email', ''], ['', 'A background in Software Engineering, preferably a Computer Science or Software Engineering degree;', 'Experience with Google Cloud Platform;', 'Experience with security and encryption, including key concepts and the use of standard libraries;', 'Good SQL knowledge: JOIN, UNION, COALESCE, and WITH should all be familiar. Subqueries and views should be fun opportunities; and', 'A drive to automate processes and make Greenpeace’s work more efficient and impactful.', ''], ['A rare opportunity to take action on one of the most important issues of the moment — climate;', 'Have the independence and scope to experiment, innovate and advance the aims of the team;', 'A great work-life balance including 35 hour work week, health allowance, integrity framework and generous leave conditions including parental leave; and', 'Working within an organisation that truly values the digital space and management that has a technical background (and has your back).', ''], ['We care about the pixels and the bigger picture', 'We are open and considerate', 'We lift each other up, and challenge each other', 'We work purposefully and impactfully together for a greener, more peaceful future', 'We are revolutionary, we inspire possibility in the crew', ''], ['Salary – $98,882.35 per annum + superannuation'], ['Applicants must have current working rights for Australia.']]",https://indeed.com/rc/clk?jk=3cb423cfe1467d10&fccid=72403c3d8334f00b&vjs=3
Michael Page,Business Process Analyst,"[['Opportunity to work with the State Government', '', '$650 - $700 day rate', '', ''], ['Lead, guide and support business stakeholders across the project management lifecycle; from project inception, business case development, business process analytics and process re-engineering, solution design, evaluation and documentation, and through to implementation and change delivery', ''], [""Develop the 'as-is' business processes for the Top 10 Service Request (SR) types from FY2018/19 by volume, and document process maps into business process management tool 'Promapp'"", ''], ['Confirm and validate cycle times and cost-to-serve for each and every business process mapped with respective business units', ''], ['Confirm the benefits and validate cost and time savings from process re-engineering activities', ''], [""Draft the potential 'to-be' business processes in Promapp (using lean six sigma methodologies)"", ''], ['Confirm the key customer, business and staff pain-points and wastes in existing business processes', ''], ['Identify key simplification opportunities and define lean re-engineering initiatives to improve the customer experience, business efficiency and service quality', ''], ['Derive key deliverables to build business case for the service transformation project', ''], ['Lean expert and/or lean six sigma expert (green belt and above)', ''], ['Demonstrated experience and ability to deliver business process maps, apply lean for process re-engineering and business analytics to discover new insights, facilitate productive workshops, and ability to use the business process management tool for documenting process maps', ''], ['Business process mapping experience in both private or public (although looking for someone with experience in high profile, leading and quality firms, and not just government experience)', ''], ['Opportunity to work with the State Government', ''], ['Competitive Salary', '']]",https://indeed.com/rc/clk?jk=5b58dec273f0fa58&fccid=77087bd1709a8148&vjs=3
N/A,Business Process Analyst,[],https://indeed.com/company/Platform-Instruments-Pty-Ltd/jobs/System-Support-Engineer-8ef8257ec9be512f?fccid=a98d6c3c3617f32c&vjs=3
REA Group,Data Visualisation Analyst - Marketing,"[['Join a company with a shared vision for excellence in data and insights', 'Create audience data stories to excite the business', 'Community engagement program focused on homelessness', ''], ['Analyse proprietary datasets, consumer insights and industry research with regard to property trends catering to different audiences', 'A creative and design focus, working directly with key stakeholders to gather requirements, liaise with data specialists and design visually appealing insights in various formats including Tableau dashboards', 'Recognise and analyse multiple trends in data, confidently and creatively transform data articulating the story it tells for the team by developing powerful infographics where required', 'Strategically source data both internally for REA experts, and externally from government and non-government data sources', 'Be thorough in the identification of errors and data cleansing to ensure greater accuracy', 'Builds strong relationships across the business including Chief Economist, journalists, data science and marketing team.', ''], ['Solid background in data visualisation tools such as Tableau with proven experience in the design of unique and visually stunning dashboards', 'Experience in database interrogation using SQL and BigQuery will be highly regarded', 'You are keen to understand property market trends and the stories that data can tell', 'While you will work with enviable amounts of data, you also possess the ability to target multiple audiences with single data sets, and tweak this information to suit', 'You are highly strategic and can build-out and manage calendars, factoring in seasonality, and critical times of year for the property market', 'Adept at sourcing and compiling data, you enjoy building relationships with key stakeholders to improve and expedite the data gathering process', 'Proficient in design applications with the Adobe Creative Cloud suite including Adobe Illustrator', 'Excellent communication skills (written and spoken)', 'The ability to translate data into layman’s terms to a variety of audiences at different levels', 'Relevant tertiary qualification equivalent experience', ''], ['Savvy minded and have the ability to think a little left of field / outside the box', 'A strong and creative communicator', 'Friendly, approachable and have good relationship management skills', 'An avid supporter of our fully inclusive culture - we celebrate difference and ensure that everyone belongs', ''], ['Because We Care program which includes volunteer leave and community grants, to ensure you have the opportunity to give back to your community', 'Hack Days so you can bring your big ideas to life', 'An additional day of leave just for your birthday', 'Free breakfast (and who doesn’t love a free brekkie)', 'A flexible working environment meaning we strike the balance of what you need and what works for the business (and yes, our leaders fully understand the flexible working policy)', 'Industry leading gender-neutral parental leave', '']]",https://indeed.com/rc/clk?jk=102d5c1714ac8521&fccid=236ee7177bdb2ebe&vjs=3
N/A,Data Visualisation Analyst - Marketing,[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D0LburRNBzTqSu7NqtC2F6MbUfWStx2IBZZWMHmcRlz_rjitMrEtc6acbivhAXpdJ5SYsYZwl6NPFzrXdNjTOwPCD5uh9MI-1FUqYv5vxTQZSLrL50XUUfhTtQBZZwrgf4CZy2zc8HuCvj89iCWo_miY8gIqGZGC4AQHOJhvz394ZSUXpqBEetLnUPekvPsAP9LAjR1WEb2XXb8fZYGHWy1Bws1wYF_nnUBFf74WGV5yeDMbjEzoFEBIdUO2JtXxqfsHVhDlRblsT0KnSWPkNgIdqXw_GaKJQpmvPvBGpDNTmHAXWiq6BWaRYdB29uMXdWf_itp65MC05reHBC9WVspUTkriZjhumldwi7l2fnT0_QaBcF013JandN2NUHISe1-Ak9u87IoFSKbzeI8FhdLm5QWVzIS2xZ8lza-kcH8o4pJoXqspwbyNYDCJv70E8=&p=11&fvj=1&vjs=3
AWS Australia Pty Ltd,Database Engineer,"[['In depth experience with one or more of following: SQL Server, Oracle, MySQL, PostgreSQLDatabase performance tuning, troubleshooting, and optimisationExperience setting up and monitoring / alarming for production Database environmentsOperating System administration experience (Linux or Windows)Fundamental networking skillsUnderstanding of the concepts of Virtualization and Cloud ComputingCommunication skills to successfully engage with customersSelf-starter who is excited about learning new technologyAbility to work either Sunday – Thursday, or Tuesday - Saturday'], [""Be a part of the Earth's largest Cloud Platform organizationClear and defined career progression, training  certifications + much moreSubsidised Healthcare, Sign-on bonus, Stock and Shares, Paid commuting to work""], ['Learn and use ground breaking technologiesApply advanced troubleshooting techniques to provide unique solutions to customers individual needsWork together with customers to develop, migrate, engineer and debug service issuesExpand your knowledge across several database engines and have the opportunity to learn AWS Relational Databases.'], ['Experience with query analyzers and query tuning / slow query optimization etc.Knowledge and experience maintaining large networks (Routers, Switches, Firewalls)Experience working with large Cloud platforms or Virtualisation platforms (AWS, Azure, VMware)Experience working in Large Enterprise, Public Sector, or with vendor managing, and/or maintaining large scale Enterprise systems.Exposure to security concepts / best practicesExperience managing full application stacks from the Operating System up through Front End applicationsScripting / Programming experience in database related fields'], ['AWS related certifications (desirable but not required).Any other industry database certifications are also advantageous.']]",https://indeed.com/rc/clk?jk=4498f4b1ef23fe39&fccid=fe2d21eef233e94a&vjs=3
N/A,Database Engineer,[],https://indeed.com/rc/clk?jk=821353f18334c381&fccid=8e1b474f7bdc39d3&vjs=3
CITI,Campaign Analyst,"[['', 'Drive the engagement between business (product/marketing/channels) to get the optimum outcome for the customer and the bank', 'Manage end to end campaign delivery through Strategy and Planning, Build, Activation', 'Design and deliver functional flows to better customer experience', 'Own the strategy of customers communications by proving Strategy in a test and learn environment', 'Helps stakeholders and junior marketing analysts deliver, provide technical / non –technical guidance as required', 'Develop automation solutions to validate the data integrity of deliverables and ensure quality of deliverables', 'Communication: Effectively communicate strategic considerations with team, risk and challenges to partners and senior management.', 'Relationship Management: Interact regularly with Partner leadership to set and manage expectations aligned to group capabilities and work to deepen existing relationships', 'Share best practices across groups and implement best practices, drive data and analytics campaign solutions'], ['', 'Strong Communication, client facing skills and metric driven communication to all parties', '5+ years of relevant work experience with extensive working knowledge of Campaign Delivery/Analytical process, with particular emphasis on Customer analysis', 'SAS and/or SQL programming experience', 'Salesforce usage and journey build knowledge', 'Domain knowledge in the Cards and Banking is a must, knowledge in Unsecured Lending and Mortgage will advantageous', 'Proven ability to project manage new complex Campaign build , Campaign Delivery or Data Management initiatives within tight timelines', 'Master’s Degree in Finance, Economics, Mathematics, Statistics, Business Administration, Operations Research, Information Technology, Information Systems, Computer Applications / Engineering from a premier institute', 'Bachelor degree holder from the above faculties with additional 5 year of experience', 'MA/Agile/Six Sigma qualifications looked fondly upon', 'Salesforce, journey builder']]",https://indeed.com/rc/clk?jk=f58b6518a6473cc0&fccid=5bcd1ef0a7f4fb99&vjs=3
Optus,Senior Big Data Engineer,"[['Implement request for ingestion, creation, and preparation of data sources', 'Develop and execute jobs to import data periodically/ (near) real-time from an external source', 'Setup a streaming data source to ingest data into the platform', 'Delivers data sourcing approach and data sets for analysis, with activities including data staging, ETL, data quality, and archiving', 'Design a solution architecture to meet business, technical and user requirements', 'Profile source data and validate fit-for-purpose', 'Works with Delivery lead and Solution Architect to agree pragmatic means of data provision to support use cases', 'Understands and documents end user usage models and requirements', ''], ['Onsite facilities at Macquarie Park such as a Gym, GP, Mini-Mart, Cafes', 'Training, Mentoring and further learning opportunities', 'Staff busses to Epping and Wynyard, and back again', ''], ['Bachelor’s degree in maths, statistics computer science, information management, finance or economics', 'PhD in Data Science, Mathematics, Statistics, Economics, Engineering, Operations Research, Computer Science – desirable', '3 -5 years’ experience integrating data into analytical platforms', 'Experience in ingestion technologies (e.g. sqoop, nifi, flume), processing technologies (Spark/Scala) and storage (e.g. HDFS, HBase, Hive)', 'Experience in data profiling, source-target mappings, ETL development, SQL optimisation, testing and implementation', 'Expertise in streaming frameworks (Kafka/Spark Streaming/Storm) essential', 'Experience managing structured and unstructured data types', 'Experience in requirements engineering, solution architecture, design, and development / deployment', 'Experience in creating big data or analytics IT solution', 'Track record of implementing databases and data access middleware and high-volume batch and (near) real-time processing', '']]",https://indeed.com/rc/clk?jk=008be620a422ea4b&fccid=312c42bfb3b98b50&vjs=3
Michael Page,Business Analyst - FCMG brand,"[['ASX listed FMCG company', '', 'Well renowned brand market leader with modern offices', '', ''], ['Responsible for performing the day- to-day general ledger accounting, financial reporting and analysis for assigned functional areas', 'Deliver insightful commentary and actionable insights based on production mix, yield performance, financial and non-financial metrics. Maintain and review Inventory costing and master data', 'Define solutions to automate and improve reporting using systems such as Tableau and Google Cloud Platfor', 'Play a key role in the Annual Operating Plan (Budget)', 'Apply initiative  solution orientated approach with commitment to improve ways of working', 'Research and resolve Business Unit inquiries for assigned functional areas', 'Develop financial models through benchmarking and process analysis', 'Routine communication with Supervisors relating to financial close, issues and deliverables', 'Prepare all Financial Reporting requirements package', 'Prepare cost projections', 'Perform Balance Sheet account reconciliations, account analysis, accrual calculations, and other related accounting documents/schedules', 'Prepare journal entries related to assigned functional responsibilities', 'Prepare foreign currency transactions analysis and its impact on financial result', 'Explore investment options and present risk and opportunities', 'Responsible for performing special projects to improve process efficiency and performance', 'Compare anticipated and actual results and identify areas of improvement and forecast monthly, quarterly, biannual or annual profits and provide analytical review, feedback, and recommendation to executive management', 'Cross train as back-ups for other staff in the case of emergencies', ''], ['CA/CPA Qualification', 'Exceptional communication skills, particularly the ability to communicate results to the wider business', 'Advanced Excel skills and SAP experience', 'Exposure to SQL platforms including Google Cloud Platform, Python, MySQL or similar highly desired', 'Strong communication skills with the ability to engage, partner, interact and influence', 'High level commercial/financial acumen', ''], ['$100,000 - $120,000 + Superannuation', 'Opportunity to join an iconic FMCG brand', 'Dynamic and flexible working environment', 'Onsite gym and undercover parking', '']]",https://indeed.com/rc/clk?jk=9d2c7773c3697f81&fccid=77087bd1709a8148&vjs=3
Greenpeace Australia Pacific,Software Engineer (6 Month Contract),"[['facebook', 'Twitter', 'Email', ''], ['', 'A background in Software Engineering, preferably a Computer Science or Software Engineering degree;', 'Experience with Google Cloud Platform;', 'Experience with security and encryption, including key concepts and the use of standard libraries;', 'Good SQL knowledge: JOIN, UNION, COALESCE, and WITH should all be familiar. Subqueries and views should be fun opportunities; and', 'A drive to automate processes and make Greenpeace’s work more efficient and impactful.', ''], ['A rare opportunity to take action on one of the most important issues of the moment — climate;', 'Have the independence and scope to experiment, innovate and advance the aims of the team;', 'A great work-life balance including 35 hour work week, health allowance, integrity framework and generous leave conditions including parental leave; and', 'Working within an organisation that truly values the digital space and management that has a technical background (and has your back).', ''], ['We care about the pixels and the bigger picture', 'We are open and considerate', 'We lift each other up, and challenge each other', 'We work purposefully and impactfully together for a greener, more peaceful future', 'We are revolutionary, we inspire possibility in the crew', ''], ['Salary – $98,882.35 per annum + superannuation'], ['Applicants must have current working rights for Australia.']]",https://indeed.com/rc/clk?jk=3cb423cfe1467d10&fccid=72403c3d8334f00b&vjs=3
